dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:gc4,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,40.797
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:m22,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,28.691
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:mc,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,30.280
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pysat:mgh,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,24.648
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w8.cnf,pycryptosat,1,a a c c c b b b b b c b b c c b c c b c c b b c c c c c,28,positive,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,SAT,16.939
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:g3,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,13.191
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:g4,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,9.843
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:gc3,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,11.111
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:gc4,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,11.926
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:m22,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,11.277
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:mc,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,13.536
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pysat:mgh,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,9.168
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w9.cnf,pycryptosat,1,a a b b c b c b c c c b b c c c b c c c,20,positive,4,6,3,3,4830,840,3990,12811,271,11970,570,ok,SAT,7.269
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:g3,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,17.757
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:g4,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,19.564
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:gc3,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,25.492
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:gc4,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,20.778
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:m22,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,19.991
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:mc,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,18.204
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pysat:mgh,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,12.233
src\text\dimacs_outputs\benchmark_runs\g2\g1_positive_w10.cnf,pycryptosat,1,a a b b b c c b b b c c b c b c b b b b c b c c,24,positive,4,6,3,3,8100,1200,6900,21901,373,20700,828,ok,SAT,9.610
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:g3,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,16.353
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:g4,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,23.176
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:gc3,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,23.679
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:gc4,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,25.382
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:m22,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,19.235
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:mc,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,26.230
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pysat:mgh,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,19.139
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w11.cnf,pycryptosat,1,c a a c a c c c b c b b c c b a a c c b c b b b a a a,27,negative,4,6,3,3,11340,1512,9828,30997,460,29484,1053,ok,UNSAT,13.272
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:g3,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,15.586
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:g4,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,19.106
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:gc3,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,17.590
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:gc4,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,22.269
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:m22,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,13.993
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:mc,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,19.744
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pysat:mgh,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,16.481
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w12.cnf,pycryptosat,1,b c b a b b b a a c a c c b a b b c c c c c c a a,25,negative,4,6,3,3,9100,1300,7800,24701,401,23400,900,ok,UNSAT,15.230
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:g3,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,13.760
