dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:mc,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,36.452
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pysat:mgh,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,31.793
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w7.cnf,pycryptosat,1,a b a b b b b a b b b a b b a a a b b a b a,22,positive,6,13,5,8,15686,1518,14168,44023,595,42504,924,ok,SAT,22.088
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:g3,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,77.418
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:g4,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,65.747
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:gc3,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,84.003
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:gc4,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,87.970
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:m22,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,63.512
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:mc,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,88.417
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pysat:mgh,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,68.942
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w8.cnf,pycryptosat,1,a b a b a a b a a b a b b a b b a a b a a a b b b b b a a,29,positive,6,13,5,8,35090,2610,32480,100051,987,97440,1624,ok,SAT,46.268
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:g3,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,71.675
